"year","site","collector","species","sex","size","weight","comment"
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",70,4.8,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",80,5.1,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",90,7.3,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",90,7.5,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",60,2.8,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",50,0.8,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",40,0.4,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",30,0.3,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",50,1.1,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",40,0.5,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",40,0.5,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",70,2.8,""
2018,"Cape Egmont",2556,"Tautogolabrus adspersus","",60,2.4,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",18,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",19,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",19,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",16,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",16,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",18,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",16,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",18,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",11,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",10,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",14,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",6,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",6,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",11,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",10,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",10,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",6,NA,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",80,5.5,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",70,4.1,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",40,0.7,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",100,11.1,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",100,15.6,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",120,23.2,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",70,3.4,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",130,30,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",80,6.6,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",70,5.2,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",90,7.5,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",110,14.3,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",70,4.6,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",50,1.2,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","M",11,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2556,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",9,NA,""
2018,"Cape Egmont",2560,"Dyspanopeus sayi","M",10,NA,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",50,0.9,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",50,1.2,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",60,2.8,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",50,1.2,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",70,3.9,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",70,3.2,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",50,0.7,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",80,7.4,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",90,9.2,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",40,0.5,""
2018,"Cape Egmont",2557,"Tautogolabrus adspersus","",50,1,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",18,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",17,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",18,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",18,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",17,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",18,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",11,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",14,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",14,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",10,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",11,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",10,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",6,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","M",6,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",6,NA,""
2018,"Cape Egmont",2335,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",120,25.4,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",110,19.1,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",110,17.7,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",110,14.6,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",160,54,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",150,44.1,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",100,12,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",130,34.4,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",110,15.6,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",110,20.1,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",100,14.7,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",90,6.9,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",80,7.1,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",80,5.3,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",60,3.5,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.7,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",80,6.1,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",90,8.3,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",80,6.9,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",100,11.9,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,4.5,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",100,14.5,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",100,14.8,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",90,8.1,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,4.1,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,2.8,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",80,5.3,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",80,4.9,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",60,2.9,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.3,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.6,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.4,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",90,8,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",80,5.8,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",90,7.9,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",50,1.5,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",60,3,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,4.6,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,4.4,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.7,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",80,6.4,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",50,1.1,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.2,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,4.5,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.7,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.8,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","M",8,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",8,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2557,"Dyspanopeus sayi","",5,NA,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",90,10.5,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",30.7,30.7,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",70,5.2,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",70,3.8,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",80,7.3,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",130,33,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",100,10.5,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",70,4.9,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",80,5.4,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",70,3.6,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",70,3.7,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",90,6.6,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",70,4.4,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",70,3.4,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",60,2.6,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",70,3.8,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",80,7,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",60,3.7,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",60,2.1,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",40,0.7,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",50,1.4,""
2018,"Cape Egmont",2558,"Pholis gunnellus","",140,9.7,""
2018,"Cape Egmont",2558,"Pholis gunnellus","",130,7,""
2018,"Cape Egmont",2558,"Pholis gunnellus","",120,5.2,""
2018,"Cape Egmont",2558,"Pholis gunnellus","",130,8.6,""
2018,"Cape Egmont",2558,"Tautogolabrus adspersus","",40,0.4,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",22,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",18,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","F",20,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",22,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",17,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",20,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",23,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",16,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2558,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,4,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",80,6.4,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.8,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",50,1.1,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",90,6.6,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",110,18.1,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,4.3,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",80,7.8,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.5,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.4,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,3.7,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",80,7.3,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",110,18.1,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",70,4.9,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",23,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",22,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",18,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",17,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",19,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",21,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",18,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",16,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",16,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",16,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",17,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",14,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",14,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",15,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",11,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",10,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",14,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",14,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",13,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",11,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",13,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",11,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",9,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",10,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",15,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",12,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",14,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",12,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",10,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",8,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","F",7,NA,""
2018,"Cape Egmont",2536,"Dyspanopeus sayi","M",7,NA,""
2018,"Cape Egmont",2536,"Tautogolabrus adspersus","",40,0.5,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",150,54.8,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",140,35.8,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",120,18.9,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",110,16.5,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",120,25.2,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",90,11,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",70,4.3,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",80,5,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",90,7.8,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",80,5.1,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",80,8.7,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",70,3.8,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",120,20.7,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",90,8.7,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",70,4.4,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",100,12.6,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",100,12.7,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",60,2.1,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",90,10.1,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",70,3.4,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",70,2.9,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",60,2.6,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",70,3.8,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",70,3.7,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",70,3.5,""
2018,"Cape Egmont",2537,"Tautogolabrus adspersus","",70,3.9,""
2018,"Nine Mile Creek",2515,"Cancer irroratus","M",40,NA,""
